,Unnamed: 0,driver,ageDuringRace,points
5714,5714,RobertoMerhi,24,0.0
5715,5715,FernandoAlonso,34,0.0
5716,5716,JensonButton,36,0.0
5717,5717,LewisHamilton,31,6.0
5718,5718,NicoRosberg,30,25.0
5719,5719,FelipeMassa,35,8.0
5720,5720,ValtteriBottas,26,1.0
5721,5721,MarcusEricsson,25,0.0
5722,5722,FelipeNasr,23,0.0
5723,5723,KevinMagnussen,23,0.0
5724,5724,JolyonPalmer,25,0.0
5725,5725,KimiRäikkönen,36,10.0
5726,5726,SebastianVettel,28,18.0
5727,5727,MaxVerstappen,18,4.0
5728,5728,CarlosSainz,21,2.0
5729,5729,DanielRicciardo,26,12.0
5730,5730,DaniilKvyat,21,15.0
5731,5731,NicoHülkenberg,28,0.0
5732,5732,SergioPérez,26,0.0
5733,5733,RomainGrosjean,30,0.0
5734,5734,EstebanGutiérrez,24,0.0
5735,5735,PascalWehrlein,21,0.0
5736,5736,RioHaryanto,23,0.0
5737,5737,FernandoAlonso,36,0.0
5738,5738,StoffelVandoorne,25,0.0
5739,5739,LewisHamilton,32,25.0
5740,5740,ValtteriBottas,28,8.0
5741,5741,FelipeMassa,36,0.0
5742,5742,LanceStroll,18,0.0
5743,5743,MarcusEricsson,27,0.0
5744,5744,AntonioGiovinazzi,23,0.0
5745,5745,NicoHülkenberg,30,0.0
5746,5746,JolyonPalmer,26,0.0
5747,5747,KimiRäikkönen,37,10.0
5748,5748,SebastianVettel,30,18.0
5749,5749,DaniilKvyat,23,0.0
5750,5750,CarlosSainz,23,6.0
5751,5751,DanielRicciardo,28,12.0
5752,5752,MaxVerstappen,19,15.0
5753,5753,SergioPérez,27,2.0
5754,5754,EstebanOcon,20,1.0
5755,5755,RomainGrosjean,31,0.0
5756,5756,KevinMagnussen,24,4.0
5757,5757,FernandoAlonso,36,6.0
5758,5758,StoffelVandoorne,26,0.0
5759,5759,LewisHamilton,33,12.0
5760,5760,ValtteriBottas,28,18.0
5761,5761,LanceStroll,19,0.0
5762,5762,SergeySirotkin,22,0.0
5763,5763,MarcusEricsson,27,0.0
5764,5764,CharlesLeclerc,20,0.0
5765,5765,NicoHülkenberg,30,8.0
5766,5766,CarlosSainz,23,2.0
5767,5767,KimiRäikkönen,38,15.0
5768,5768,SebastianVettel,30,4.0
5769,5769,PierreGasly,22,0.0
5770,5770,BrendonHartley,28,0.0
5771,5771,DanielRicciardo,28,25.0
5772,5772,MaxVerstappen,20,10.0
5773,5773,SergioPérez,28,0.0
5774,5774,EstebanOcon,21,0.0
5775,5775,RomainGrosjean,32,0.0
5776,5776,KevinMagnussen,25,1.0
5777,5777,KimiRäikkönen,26,0.0
5778,5778,Pedrode la Rosa,34,4.0
5779,5779,NickHeidfeld,28,2.0
5780,5780,RobertKubica,21,0.0
5781,5781,NicoRosberg,20,0.0
5782,5782,MarkWebber,29,1.0
5783,5783,FernandoAlonso,24,8.0
5784,5784,GiancarloFisichella,33,6.0
5785,5785,FelipeMassa,24,0.0
5786,5786,MichaelSchumacher,37,10.0
5787,5787,VitantonioLiuzzi,25,0.0
5788,5788,ScottSpeed,22,0.0
5789,5789,JarnoTrulli,31,0.0
5790,5790,RalfSchumacher,30,0.0
5791,5791,TakumaSato,28,0.0
5792,5792,SakonYamamoto,23,0.0
5793,5793,DavidCoulthard,34,0.0
5794,5794,RobertDoornbos,24,0.0
5795,5795,JensonButton,25,5.0
5796,5796,RubensBarrichello,33,3.0
5797,5797,ChristijanAlbers,26,0.0
5798,5798,TiagoMonteiro,29,0.0
5799,5799,KimiRäikkönen,26,8.0
5800,5800,JuanPablo Montoya,30,0.0
5801,5801,MarkWebber,29,2.0
5802,5802,AntônioPizzonia,25,0.0
5803,5803,TiagoMonteiro,29,0.0
5804,5804,NarainKarthikeyan,28,0.0
5805,5805,FelipeMassa,24,3.0
5806,5806,JacquesVilleneuve,34,0.0
5807,5807,FernandoAlonso,24,10.0
5808,5808,GiancarloFisichella,32,5.0
5809,5809,ChristijanAlbers,26,0.0
5810,5810,RobertDoornbos,24,0.0
5811,5811,RubensBarrichello,33,0.0
5812,5812,MichaelSchumacher,36,0.0
5813,5813,JarnoTrulli,31,0.0
5814,5814,RalfSchumacher,30,6.0
5815,5815,TakumaSato,28,0.0
5816,5816,JensonButton,25,1.0
5817,5817,DavidCoulthard,34,0.0
5818,5818,ChristianKlien,22,4.0
5819,5819,KimiRäikkönen,24,6.0
5820,5820,DavidCoulthard,33,0.0
5821,5821,RalfSchumacher,29,0.0
5822,5822,JuanPablo Montoya,29,4.0
5823,5823,NickHeidfeld,27,0.0
5824,5824,TimoGlock,22,0.0
5825,5825,FelipeMassa,23,1.0
5826,5826,GiancarloFisichella,31,2.0
5827,5827,FernandoAlonso,23,5.0
5828,5828,JacquesVilleneuve,33,0.0
5829,5829,GianmariaBruni,23,0.0
5830,5830,ZsoltBaumgartner,23,0.0
5831,5831,RubensBarrichello,32,10.0
5832,5832,MichaelSchumacher,35,0.0
5833,5833,RicardoZonta,28,0.0
5834,5834,OlivierPanis,38,0.0
5835,5835,TakumaSato,27,3.0
5836,5836,JensonButton,24,8.0
5837,5837,MarkWebber,28,0.0
5838,5838,ChristianKlien,21,0.0
5839,5839,JensonButton,33,10.0
5840,5840,SergioPérez,23,0.0
5841,5841,LewisHamilton,28,15.0
5842,5842,NicoRosberg,27,0.0
5843,5843,PastorMaldonado,28,0.0
5844,5844,ValtteriBottas,23,0.0
5845,5845,NicoHülkenberg,25,1.0
5846,5846,EstebanGutiérrez,21,0.0
5847,5847,FernandoAlonso,31,25.0
5848,5848,FelipeMassa,31,8.0
5849,5849,CharlesPic,23,0.0
5850,5850,Giedovan der Garde,27,0.0
5851,5851,KimiRäikkönen,33,18.0
5852,5852,RomainGrosjean,27,2.0
5853,5853,DanielRicciardo,23,6.0
5854,5854,Jean-ÉricVergne,22,0.0
5855,5855,MaxChilton,21,0.0
5856,5856,JulesBianchi,23,0.0
5857,5857,MarkWebber,36,0.0
5858,5858,SebastianVettel,25,12.0
5859,5859,AdrianSutil,30,0.0
5860,5860,Pauldi Resta,27,4.0
5861,5861,JensonButton,34,0.0
5862,5862,KevinMagnussen,21,0.0
5863,5863,LewisHamilton,29,25.0
5864,5864,NicoRosberg,28,18.0
5865,5865,FelipeMassa,33,0.0
5866,5866,ValtteriBottas,24,6.0
5867,5867,AdrianSutil,31,0.0
5868,5868,EstebanGutiérrez,22,0.0
5869,5869,FernandoAlonso,32,15.0
5870,5870,KimiRäikkönen,34,4.0
5871,5871,KamuiKobayashi,27,0.0
5872,5872,MarcusEricsson,23,0.0
5873,5873,RomainGrosjean,28,0.0
5874,5874,PastorMaldonado,29,0.0
5875,5875,Jean-ÉricVergne,24,0.0
5876,5876,DaniilKvyat,19,1.0
5877,5877,MaxChilton,23,0.0
5878,5878,JulesBianchi,24,0.0
5879,5879,SebastianVettel,26,10.0
5880,5880,DanielRicciardo,24,12.0
5881,5881,NicoHülkenberg,26,8.0
5882,5882,SergioPérez,24,2.0
5883,5883,CarlosSainz,24,0.0
5884,5884,LandoNorris,19,0.0
5885,5885,LewisHamilton,34,25.0
5886,5886,ValtteriBottas,29,18.0
5887,5887,RobertKubica,34,0.0
5888,5888,GeorgeRussell,21,0.0
5889,5889,NicoHülkenberg,31,0.0
5890,5890,DanielRicciardo,29,6.0
5891,5891,SebastianVettel,31,15.0
5892,5892,CharlesLeclerc,21,10.0
5893,5893,DaniilKvyat,24,0.0
5894,5894,KimiRäikkönen,39,2.0
5895,5895,PierreGasly,23,9.0
5896,5896,MaxVerstappen,21,12.0
5897,5897,RomainGrosjean,33,0.0
5898,5898,KevinMagnussen,26,0.0
5899,5899,SergioPérez,29,4.0
5900,5900,LanceStroll,20,0.0
5901,5901,LewisHamilton,23,4.0
5902,5902,HeikkiKovalainen,26,2.0
5903,5903,NickHeidfeld,30,0.0
5904,5904,RobertKubica,23,0.0
5905,5905,NicoRosberg,22,0.0
5906,5906,KazukiNakajima,23,0.0
5907,5907,FernandoAlonso,26,8.0
5908,5908,NelsonPiquet Jr.,22,0.0
5909,5909,KimiRäikkönen,28,6.0
5910,5910,FelipeMassa,26,10.0
5911,5911,SébastienBourdais,28,0.0
5912,5912,SebastianVettel,20,5.0
5913,5913,TimoGlock,25,3.0
5914,5914,JarnoTrulli,33,1.0
5915,5915,DavidCoulthard,36,0.0
5916,5916,MarkWebber,31,0.0
5917,5917,AdrianSutil,25,0.0
5918,5918,GiancarloFisichella,35,0.0
5919,5919,JensonButton,28,0.0
5920,5920,RubensBarrichello,35,0.0
5921,5921,LewisHamilton,22,2.0
5922,5922,FernandoAlonso,26,6.0
5923,5923,NickHeidfeld,30,3.0
5924,5924,RobertKubica,22,4.0
5925,5925,NicoRosberg,22,5.0
5926,5926,KazukiNakajima,22,0.0
5927,5927,HeikkiKovalainen,26,0.0
5928,5928,GiancarloFisichella,34,0.0
5929,5929,KimiRäikkönen,28,10.0
5930,5930,FelipeMassa,26,8.0
5931,5931,SebastianVettel,20,0.0
5932,5932,VitantonioLiuzzi,27,0.0
5933,5933,JarnoTrulli,33,1.0
5934,5934,RalfSchumacher,32,0.0
5935,5935,TakumaSato,30,0.0
5936,5936,AnthonyDavidson,28,0.0
5937,5937,DavidCoulthard,36,0.0
5938,5938,MarkWebber,31,0.0
5939,5939,AdrianSutil,24,0.0
5940,5940,SakonYamamoto,25,0.0
5941,5941,JensonButton,27,0.0
5942,5942,RubensBarrichello,35,0.0
5943,5943,LewisHamilton,24,6.0
5944,5944,HeikkiKovalainen,28,0.0
5945,5945,NickHeidfeld,32,0.0
5946,5946,RobertKubica,24,8.0
5947,5947,NicoRosberg,24,0.0
5948,5948,KazukiNakajima,24,0.0
5949,5949,FernandoAlonso,28,0.0
5950,5950,RomainGrosjean,23,0.0
5951,5951,KimiRäikkönen,30,3.0
5952,5952,GiancarloFisichella,36,0.0
5953,5953,SébastienBuemi,20,2.0
5954,5954,JaimeAlguersuari,19,0.0
5955,5955,JarnoTrulli,35,0.0
5956,5956,KamuiKobayashi,23,0.0
5957,5957,MarkWebber,33,10.0
5958,5958,SebastianVettel,22,5.0
5959,5959,AdrianSutil,26,0.0
5960,5960,VitantonioLiuzzi,29,0.0
5961,5961,JensonButton,29,4.0
5962,5962,RubensBarrichello,37,1.0
5963,5963,LewisHamilton,25,12.0
5964,5964,JensonButton,30,10.0
5965,5965,NicoRosberg,25,8.0
5966,5966,MichaelSchumacher,41,6.0
5967,5967,RubensBarrichello,38,0.0
5968,5968,NicoHülkenberg,22,4.0
5969,5969,NickHeidfeld,33,0.0
5970,5970,KamuiKobayashi,23,1.0
5971,5971,RobertKubica,25,2.0
5972,5972,VitalyPetrov,25,0.0
5973,5973,FernandoAlonso,28,15.0
5974,5974,FelipeMassa,29,0.0
5975,5975,HeikkiKovalainen,28,0.0
5976,5976,JarnoTrulli,36,0.0
5977,5977,SébastienBuemi,21,0.0
5978,5978,JaimeAlguersuari,20,0.0
5979,5979,TimoGlock,28,0.0
5980,5980,Lucasdi Grassi,25,0.0
5981,5981,MarkWebber,33,18.0
5982,5982,SebastianVettel,23,25.0
5983,5983,AdrianSutil,27,0.0
5984,5984,VitantonioLiuzzi,29,0.0
5985,5985,ChristianKlien,27,0.0
5986,5986,BrunoSenna,26,0.0
5987,5987,LewisHamilton,26,0.0
5988,5988,JensonButton,31,15.0
5989,5989,NicoRosberg,26,6.0
5990,5990,MichaelSchumacher,42,0.0
5991,5991,RubensBarrichello,39,0.0
5992,5992,PastorMaldonado,26,0.0
5993,5993,KamuiKobayashi,25,2.0
5994,5994,SergioPérez,21,0.0
5995,5995,VitalyPetrov,27,1.0
5996,5996,BrunoSenna,28,0.0
5997,5997,FernandoAlonso,30,12.0
5998,5998,FelipeMassa,30,10.0
5999,5999,HeikkiKovalainen,30,0.0
6000,6000,JarnoTrulli,37,0.0
6001,6001,SébastienBuemi,23,0.0
6002,6002,JaimeAlguersuari,21,0.0
6003,6003,TimoGlock,29,0.0
6004,6004,Jérômed'Ambrosio,25,0.0
6005,6005,MarkWebber,35,25.0
6006,6006,SebastianVettel,24,18.0
6007,6007,AdrianSutil,28,8.0
6008,6008,Pauldi Resta,25,4.0
6009,6009,VitantonioLiuzzi,31,0.0
6010,6010,DanielRicciardo,22,0.0
6011,6011,LewisHamilton,27,0.0
6012,6012,JensonButton,32,25.0
6013,6013,NicoRosberg,27,0.0
6014,6014,MichaelSchumacher,43,6.0
6015,6015,BrunoSenna,29,0.0
6016,6016,PastorMaldonado,27,0.0
6017,6017,KamuiKobayashi,26,2.0
6018,6018,SergioPérez,22,0.0
6019,6019,FernandoAlonso,31,18.0
6020,6020,FelipeMassa,31,15.0
6021,6021,HeikkiKovalainen,31,0.0
6022,6022,VitalyPetrov,28,0.0
6023,6023,KimiRäikkönen,33,1.0
6024,6024,RomainGrosjean,26,0.0
6025,6025,DanielRicciardo,23,0.0
6026,6026,Jean-ÉricVergne,22,4.0
6027,6027,TimoGlock,30,0.0
6028,6028,CharlesPic,22,0.0
6029,6029,MarkWebber,36,12.0
6030,6030,SebastianVettel,25,8.0
6031,6031,NicoHülkenberg,25,10.0
6032,6032,Pauldi Resta,26,0.0
6033,6033,Pedrode la Rosa,41,0.0
6034,6034,NarainKarthikeyan,35,0.0
6035,6035,FernandoAlonso,34,0.0
6036,6036,JensonButton,35,0.0
6037,6037,LewisHamilton,30,18.0
6038,6038,NicoRosberg,30,25.0
6039,6039,FelipeMassa,34,0.0
6040,6040,ValtteriBottas,26,10.0
6041,6041,MarcusEricsson,25,0.0
6042,6042,FelipeNasr,23,0.0
6043,6043,KimiRäikkönen,36,12.0
6044,6044,SebastianVettel,28,15.0
6045,6045,RomainGrosjean,29,4.0
6046,6046,PastorMaldonado,30,1.0
6047,6047,MaxVerstappen,18,2.0
6048,6048,CarlosSainz,21,0.0
6049,6049,DanielRicciardo,26,0.0
6050,6050,DaniilKvyat,21,6.0
6051,6051,NicoHülkenberg,28,8.0
6052,6052,SergioPérez,25,0.0
6053,6053,FernandoAlonso,35,1.0
6054,6054,JensonButton,36,0.0
6055,6055,LewisHamilton,31,25.0
6056,6056,NicoRosberg,31,18.0
6057,6057,FelipeMassa,35,0.0
6058,6058,ValtteriBottas,27,0.0
6059,6059,MarcusEricsson,26,0.0
6060,6060,FelipeNasr,24,2.0
6061,6061,KevinMagnussen,24,0.0
6062,6062,JolyonPalmer,25,0.0
6063,6063,KimiRäikkönen,37,0.0
6064,6064,SebastianVettel,29,10.0
6065,6065,DaniilKvyat,22,0.0
6066,6066,CarlosSainz,22,8.0
6067,6067,DanielRicciardo,27,4.0
6068,6068,MaxVerstappen,19,15.0
6069,6069,NicoHülkenberg,29,6.0
6070,6070,SergioPérez,26,12.0
6071,6071,RomainGrosjean,30,0.0
6072,6072,EstebanGutiérrez,25,0.0
6073,6073,PascalWehrlein,22,0.0
6074,6074,EstebanOcon,20,0.0
6075,6075,FernandoAlonso,36,4.0
6076,6076,StoffelVandoorne,25,0.0
6077,6077,LewisHamilton,32,12.0
6078,6078,ValtteriBottas,28,18.0
6079,6079,FelipeMassa,36,6.0
6080,6080,LanceStroll,19,0.0
6081,6081,MarcusEricsson,27,0.0
6082,6082,PascalWehrlein,23,0.0
6083,6083,NicoHülkenberg,30,1.0
6084,6084,CarlosSainz,23,0.0
6085,6085,KimiRäikkönen,38,15.0
6086,6086,SebastianVettel,30,25.0
6087,6087,PierreGasly,21,0.0
6088,6088,BrendonHartley,28,0.0
6089,6089,DanielRicciardo,28,8.0
6090,6090,MaxVerstappen,20,10.0
6091,6091,SergioPérez,27,2.0
6092,6092,EstebanOcon,21,0.0
6093,6093,RomainGrosjean,31,0.0
6094,6094,KevinMagnussen,25,0.0
6095,6095,FernandoAlonso,37,0.0
6096,6096,StoffelVandoorne,26,0.0
6097,6097,LewisHamilton,33,25.0
6098,6098,ValtteriBottas,29,10.0
6099,6099,LanceStroll,20,0.0
6100,6100,SergeySirotkin,23,0.0
6101,6101,MarcusEricsson,28,0.0
6102,6102,CharlesLeclerc,21,6.0
6103,6103,NicoHülkenberg,31,0.0
6104,6104,CarlosSainz,24,0.0
6105,6105,KimiRäikkönen,39,15.0
6106,6106,SebastianVettel,31,8.0
6107,6107,PierreGasly,22,0.0
6108,6108,BrendonHartley,29,0.0
6109,6109,DanielRicciardo,29,12.0
6110,6110,MaxVerstappen,21,18.0
6111,6111,SergioPérez,28,1.0
6112,6112,EstebanOcon,22,0.0
6113,6113,RomainGrosjean,32,4.0
6114,6114,KevinMagnussen,26,2.0
6115,6115,KimiRäikkönen,27,4.0
6116,6116,Pedrode la Rosa,35,1.0
6117,6117,NickHeidfeld,29,0.0
6118,6118,RobertKubica,21,0.0
6119,6119,NicoRosberg,21,0.0
6120,6120,MarkWebber,30,0.0
6121,6121,FernandoAlonso,25,8.0
6122,6122,GiancarloFisichella,33,3.0
6123,6123,FelipeMassa,25,10.0
6124,6124,MichaelSchumacher,37,5.0
6125,6125,VitantonioLiuzzi,26,0.0
6126,6126,ScottSpeed,23,0.0
6127,6127,JarnoTrulli,32,0.0
6128,6128,RalfSchumacher,31,0.0
6129,6129,TakumaSato,29,0.0
6130,6130,SakonYamamoto,24,0.0
6131,6131,DavidCoulthard,35,0.0
6132,6132,RobertDoornbos,25,0.0
6133,6133,JensonButton,26,6.0
6134,6134,RubensBarrichello,34,2.0
6135,6135,ChristijanAlbers,27,0.0
6136,6136,TiagoMonteiro,30,0.0
6137,6137,KimiRäikkönen,25,8.0
6138,6138,JuanPablo Montoya,30,10.0
6139,6139,MarkWebber,29,0.0
6140,6140,AntônioPizzonia,25,0.0
6141,6141,TiagoMonteiro,29,0.0
6142,6142,NarainKarthikeyan,28,0.0
6143,6143,FelipeMassa,24,0.0
6144,6144,JacquesVilleneuve,34,0.0
6145,6145,FernandoAlonso,24,6.0
6146,6146,GiancarloFisichella,32,4.0
6147,6147,ChristijanAlbers,26,0.0
6148,6148,RobertDoornbos,24,0.0
6149,6149,RubensBarrichello,33,3.0
6150,6150,MichaelSchumacher,36,5.0
6151,6151,JarnoTrulli,31,0.0
6152,6152,RalfSchumacher,30,1.0
6153,6153,TakumaSato,28,0.0
6154,6154,JensonButton,25,2.0
6155,6155,DavidCoulthard,34,0.0
6156,6156,ChristianKlien,22,0.0
6157,6157,KimiRäikkönen,23,8.0
6158,6158,DavidCoulthard,32,5.0
6159,6159,RalfSchumacher,27,2.0
6160,6160,JuanPablo Montoya,27,0.0
6161,6161,GiancarloFisichella,30,10.0
6162,6162,RalphFirman,28,0.0
6163,6163,NickHeidfeld,26,0.0
6164,6164,Heinz-HaraldFrentzen,36,4.0
6165,6165,FernandoAlonso,21,6.0
6166,6166,JarnoTrulli,28,1.0
6167,6167,JosVerstappen,31,0.0
6168,6168,JustinWilson,24,0.0
6169,6169,RubensBarrichello,31,0.0
6170,6170,MichaelSchumacher,34,0.0
6171,6171,Cristianoda Matta,29,0.0
6172,6172,OlivierPanis,36,0.0
6173,6173,JensonButton,23,0.0
6174,6174,JacquesVilleneuve,32,3.0
6175,6175,MarkWebber,26,0.0
6176,6176,AntônioPizzonia,22,0.0
6177,6177,KimiRäikkönen,25,8.0
6178,6178,DavidCoulthard,33,0.0
6179,6179,RalfSchumacher,29,4.0
6180,6180,JuanPablo Montoya,29,10.0
6181,6181,NickHeidfeld,27,0.0
6182,6182,TimoGlock,22,0.0
6183,6183,FelipeMassa,23,1.0
6184,6184,GiancarloFisichella,31,0.0
6185,6185,FernandoAlonso,23,5.0
6186,6186,JacquesVilleneuve,33,0.0
6187,6187,GianmariaBruni,23,0.0
6188,6188,ZsoltBaumgartner,23,0.0
6189,6189,RubensBarrichello,32,6.0
6190,6190,MichaelSchumacher,35,2.0
6191,6191,JarnoTrulli,30,0.0
6192,6192,RicardoZonta,28,0.0
6193,6193,TakumaSato,27,3.0
6194,6194,JensonButton,24,0.0
6195,6195,MarkWebber,28,0.0
6196,6196,ChristianKlien,21,0.0
6197,6197,DavidCoulthard,28,0.0
6198,6198,MikaHäkkinen,31,10.0
6199,6199,RalfSchumacher,24,3.0
6200,6200,AlessandroZanardi,33,0.0
6201,6201,Heinz-HaraldFrentzen,32,4.0
6202,6202,DamonHill,39,0.0
6203,6203,JeanAlesi,35,0.0
6204,6204,PedroDiniz,29,0.0
6205,6205,JarnoTrulli,25,0.0
6206,6206,OlivierPanis,33,1.0
6207,6207,MarcGené,25,0.0
6208,6208,StéphaneSarrazin,24,0.0
6209,6209,MichaelSchumacher,30,6.0
6210,6210,EddieIrvine,34,2.0
6211,6211,JacquesVilleneuve,28,0.0
6212,6212,GiancarloFisichella,26,0.0
6213,6213,AlexanderWurz,25,0.0
6214,6214,RubensBarrichello,27,0.0
6215,6215,JohnnyHerbert,35,0.0
6216,6216,Pedrode la Rosa,28,0.0
6217,6217,ToranosukeTakagi,25,0.0
6218,6218,DavidCoulthard,27,6.0
6219,6219,MikaHäkkinen,29,10.0
6220,6220,JacquesVilleneuve,26,0.0
6221,6221,Heinz-HaraldFrentzen,30,2.0
6222,6222,RalfSchumacher,22,0.0
6223,6223,DamonHill,37,0.0
6224,6224,JeanAlesi,33,0.0
6225,6225,JohnnyHerbert,33,0.0
6226,6226,JarnoTrulli,23,0.0
6227,6227,OlivierPanis,31,0.0
6228,6228,EstebanTuero,19,0.0
6229,6229,ShinjiNakano,27,0.0
6230,6230,MichaelSchumacher,29,4.0
6231,6231,EddieIrvine,32,0.0
6232,6232,GiancarloFisichella,25,1.0
6233,6233,AlexanderWurz,24,3.0
6234,6234,RubensBarrichello,25,0.0
6235,6235,JanMagnussen,24,0.0
6236,6236,MikaSalo,31,0.0
6237,6237,PedroDiniz,27,0.0
6238,6238,ToranosukeTakagi,24,0.0
6239,6239,RicardoRosset,29,0.0
6240,6240,DavidCoulthard,26,0.0
6241,6241,MikaHäkkinen,28,3.0
6242,6242,JacquesVilleneuve,25,10.0
6243,6243,Heinz-HaraldFrentzen,29,0.0
6244,6244,GiancarloFisichella,24,0.0
6245,6245,RalfSchumacher,21,0.0
6246,6246,JohnnyHerbert,32,0.0
6247,6247,NicolaLarini,33,0.0
6248,6248,OlivierPanis,30,4.0
6249,6249,ShinjiNakano,26,0.0
6250,6250,JarnoTrulli,22,0.0
6251,6251,UkyoKatayama,33,0.0
6252,6252,MichaelSchumacher,28,2.0
6253,6253,EddieIrvine,31,0.0
6254,6254,JeanAlesi,32,1.0
6255,6255,GerhardBerger,37,6.0
6256,6256,RubensBarrichello,24,0.0
6257,6257,JanMagnussen,23,0.0
6258,6258,PedroDiniz,26,0.0
6259,6259,DamonHill,36,0.0
6260,6260,JosVerstappen,25,0.0
6261,6261,MikaSalo,30,0.0
6262,6262,DavidCoulthard,25,0.0
6263,6263,MikaHäkkinen,27,3.0
6264,6264,JacquesVilleneuve,24,0.0
6265,6265,DamonHill,35,10.0
6266,6266,RubensBarrichello,23,0.0
6267,6267,MartinBrundle,36,0.0
6268,6268,Heinz-HaraldFrentzen,28,0.0
6269,6269,JohnnyHerbert,31,0.0
6270,6270,TarsoMarques,20,0.0
6271,6271,PedroLamy,24,0.0
6272,6272,MichaelSchumacher,27,4.0
6273,6273,EddieIrvine,30,0.0
6274,6274,JeanAlesi,31,6.0
6275,6275,GerhardBerger,36,0.0
6276,6276,OlivierPanis,29,1.0
6277,6277,PedroDiniz,25,0.0
6278,6278,MikaSalo,29,2.0
6279,6279,UkyoKatayama,32,0.0
6280,6280,JosVerstappen,24,0.0
6281,6281,RicardoRosset,27,0.0
6282,6282,LucaBadoer,25,0.0
6283,6283,AndreaMontermini,31,0.0
6284,6284,JensonButton,33,12.0
6285,6285,SergioPérez,23,8.0
6286,6286,LewisHamilton,28,2.0
6287,6287,NicoRosberg,28,10.0
6288,6288,PastorMaldonado,28,0.0
6289,6289,ValtteriBottas,24,0.0
6290,6290,NicoHülkenberg,26,4.0
6291,6291,EstebanGutiérrez,22,0.0
6292,6292,FernandoAlonso,32,15.0
6293,6293,FelipeMassa,32,6.0
6294,6294,CharlesPic,23,0.0
6295,6295,Giedovan der Garde,28,0.0
6296,6296,HeikkiKovalainen,32,0.0
6297,6297,RomainGrosjean,27,0.0
6298,6298,DanielRicciardo,24,1.0
6299,6299,Jean-ÉricVergne,23,0.0
6300,6300,MaxChilton,22,0.0
6301,6301,JulesBianchi,24,0.0
6302,6302,MarkWebber,37,18.0
6303,6303,SebastianVettel,26,25.0
6304,6304,AdrianSutil,30,0.0
6305,6305,Pauldi Resta,27,0.0
6306,6306,JensonButton,34,12.0
6307,6307,KevinMagnussen,21,2.0
6308,6308,LewisHamilton,29,18.0
6309,6309,NicoRosberg,29,25.0
6310,6310,FelipeMassa,33,15.0
6311,6311,ValtteriBottas,25,1.0
6312,6312,AdrianSutil,31,0.0
6313,6313,EstebanGutiérrez,23,0.0
6314,6314,FernandoAlonso,33,8.0
6315,6315,KimiRäikkönen,34,6.0
6316,6316,RomainGrosjean,28,0.0
6317,6317,PastorMaldonado,29,0.0
6318,6318,Jean-ÉricVergne,24,0.0
6319,6319,DaniilKvyat,20,0.0
6320,6320,SebastianVettel,27,10.0
6321,6321,DanielRicciardo,25,0.0
6322,6322,NicoHülkenberg,27,4.0
6323,6323,SergioPérez,24,0.0
6324,6324,MikaHäkkinen,26,3.0
6325,6325,MarkBlundell,28,1.0
6326,6326,DavidCoulthard,24,6.0
6327,6327,DamonHill,34,0.0
6328,6328,RubensBarrichello,22,0.0
6329,6329,EddieIrvine,29,0.0
6330,6330,Heinz-HaraldFrentzen,27,0.0
6331,6331,KarlWendlinger,26,0.0
6332,6332,LucaBadoer,24,0.0
6333,6333,PierluigiMartini,33,0.0
6334,6334,JeanAlesi,30,2.0
6335,6335,GerhardBerger,35,4.0
6336,6336,MichaelSchumacher,26,10.0
6337,6337,JohnnyHerbert,30,0.0
6338,6338,OlivierPanis,28,0.0
6339,6339,AguriSuzuki,34,0.0
6340,6340,MikaSalo,28,0.0
6341,6341,UkyoKatayama,31,0.0
6342,6342,GianniMorbidelli,27,0.0
6343,6343,TakiInoue,31,0.0
6344,6344,JosVerstappen,23,0.0
6345,6345,DomenicoSchiattarella,27,0.0
6346,6346,PedroDiniz,24,0.0
6347,6347,RobertoMoreno,36,0.0
6348,6348,AndreaMontermini,30,0.0
6349,6349,BertrandGachot,32,0.0
6350,6350,MikaHäkkinen,25,0.0
6351,6351,MartinBrundle,34,0.0
6352,6352,DamonHill,33,6.0
6353,6353,AyrtonSenna,34,0.0
6354,6354,RubensBarrichello,21,3.0
6355,6355,EddieIrvine,28,0.0
6356,6356,Heinz-HaraldFrentzen,26,0.0
6357,6357,KarlWendlinger,25,1.0
6358,6358,PierluigiMartini,32,0.0
6359,6359,MicheleAlboreto,37,0.0
6360,6360,JeanAlesi,29,4.0
6361,6361,GerhardBerger,34,0.0
6362,6362,MichaelSchumacher,25,10.0
6363,6363,JosVerstappen,22,0.0
6364,6364,OlivierPanis,27,0.0
6365,6365,ÉricBernard,29,0.0
6366,6366,UkyoKatayama,30,2.0
6367,6367,MarkBlundell,27,0.0
6368,6368,GianniMorbidelli,26,0.0
6369,6369,ChristianFittipaldi,23,0.0
6370,6370,DavidBrabham,28,0.0
6371,6371,JohnnyHerbert,29,0.0
6372,6372,PedroLamy,22,0.0
6373,6373,BertrandGachot,31,0.0
6374,6374,ÉrikComas,30,0.0
6375,6375,OlivierBeretta,24,0.0
6376,6376,DanielRicciardo,32,0.0
6377,6377,LandoNorris,22,1.0
6378,6378,LewisHamilton,36,25.0
6379,6379,ValtteriBottas,32,15.0
6380,6380,GeorgeRussell,23,0.0
6381,6381,NicholasLatifi,26,0.0
6382,6382,CarlosSainz,27,8.0
6383,6383,CharlesLeclerc,24,10.0
